"month","group","frame","label_hr","pct"
2021-11-01,"Catholic","MEDIA_CRITIQUE","Medijska kritika",0.35377358490566
2021-11-01,"Other media","MORAL_DECAY","Moralno propadanje",1.1747953008188
2021-11-01,"Other media","FOREIGN_THREAT","Vanjska prijetnja",3.38198647205411
2021-11-01,"Other media","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",6.51477394090424
2021-11-01,"Other media","TRADITIONAL_VALUES","Tradicionalne vrijednosti",82.2712709149163
2021-11-01,"Other media","SOVEREIGNTY","Suverenitet",0.676397294410822
2021-11-01,"Other media","CONSPIRACY","Zavjera",1.28159487362051
2021-11-01,"Other media","FAITH_DEFENCE","Obrana vjere",0.284798860804557
2021-11-01,"Other media","MEDIA_CRITIQUE","Medijska kritika",0.676397294410822
2021-12-01,"Catholic","MORAL_DECAY","Moralno propadanje",2.08216094541362
2021-12-01,"Catholic","FOREIGN_THREAT","Vanjska prijetnja",2.19471018570625
2021-12-01,"Catholic","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",6.07765897580191
2021-12-01,"Catholic","TRADITIONAL_VALUES","Tradicionalne vrijednosti",85.312324141812
2021-12-01,"Catholic","SOVEREIGNTY","Suverenitet",0.393922341024198
2021-12-01,"Catholic","CONSPIRACY","Zavjera",1.23804164321891
2021-12-01,"Catholic","FAITH_DEFENCE","Obrana vjere",0.168823860438942
2021-12-01,"Catholic","MEDIA_CRITIQUE","Medijska kritika",0.84411930219471
2021-12-01,"Other media","MORAL_DECAY","Moralno propadanje",2.00607902735562
2021-12-01,"Other media","FOREIGN_THREAT","Vanjska prijetnja",2.49240121580547
2021-12-01,"Other media","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",7.93313069908815
2021-12-01,"Other media","TRADITIONAL_VALUES","Tradicionalne vrijednosti",83.9209726443769
2021-12-01,"Other media","SOVEREIGNTY","Suverenitet",0.577507598784195
2021-12-01,"Other media","CONSPIRACY","Zavjera",2.67477203647416
2021-12-01,"Other media","FAITH_DEFENCE","Obrana vjere",0.395136778115502
2021-12-01,"Other media","MEDIA_CRITIQUE","Medijska kritika",1.97568389057751
2022-01-01,"Catholic","MORAL_DECAY","Moralno propadanje",1.7379679144385
2022-01-01,"Catholic","FOREIGN_THREAT","Vanjska prijetnja",1.60427807486631
2022-01-01,"Catholic","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",6.14973262032086
2022-01-01,"Catholic","TRADITIONAL_VALUES","Tradicionalne vrijednosti",85.4946524064171
2022-01-01,"Catholic","SOVEREIGNTY","Suverenitet",1.67112299465241
2022-01-01,"Catholic","CONSPIRACY","Zavjera",0.267379679144385
2022-01-01,"Catholic","FAITH_DEFENCE","Obrana vjere",0.467914438502674
2022-01-01,"Catholic","MEDIA_CRITIQUE","Medijska kritika",0.334224598930481
2022-01-01,"Other media","MORAL_DECAY","Moralno propadanje",1.68516235100699
2022-01-01,"Other media","FOREIGN_THREAT","Vanjska prijetnja",2.54829428688861
2022-01-01,"Other media","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",7.89149198520345
2022-01-01,"Other media","TRADITIONAL_VALUES","Tradicionalne vrijednosti",85.4500616522811
2022-01-01,"Other media","SOVEREIGNTY","Suverenitet",1.43855322646938
2022-01-01,"Other media","CONSPIRACY","Zavjera",0.904233456637896
2022-01-01,"Other media","FAITH_DEFENCE","Obrana vjere",0.863131935881628
2022-01-01,"Other media","MEDIA_CRITIQUE","Medijska kritika",0.575421290587752
2022-02-01,"Catholic","MORAL_DECAY","Moralno propadanje",1.95369030390738
2022-02-01,"Catholic","FOREIGN_THREAT","Vanjska prijetnja",1.80897250361794
2022-02-01,"Catholic","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",6.36758321273517
2022-02-01,"Catholic","TRADITIONAL_VALUES","Tradicionalne vrijednosti",85.0940665701881
2022-02-01,"Catholic","SOVEREIGNTY","Suverenitet",0.940665701881331
2022-02-01,"Catholic","CONSPIRACY","Zavjera",0.144717800289436
2022-02-01,"Catholic","FAITH_DEFENCE","Obrana vjere",0.578871201157742
