organization_id,product_id,display_name,topic,topic_label,production_pct,reward_pct,gap_pp,reward_multiplier,gap_pp_winsorized,gap_pp_top_removed,production_pct_full_text,reward_pct_full_text,gap_pp_full_text,post_mass,topics_pooled,validation_status
hkm,ika_web,IKA,DIGITALNA_EVANGELIZACIJA_I_MLADI,Digitalna evangelizacija i mladi,0.863346672595227,0.466388744137572,-0.396957928457656,0.540210275827673,-0.264192718145655,-0.323637331703953,0.880020749962946,0.468994267847837,-0.411026482115109,38.8333333333333,1,published_provisional_pending_manual_dictionary_validation
hkm,ika_web,IKA,TEOLOGIJA_I_DOKTRINA,Teologija i doktrina,0.645472061657033,0.137224248740664,-0.508247812916369,0.212595179392252,-0.469184678411162,-0.486674899905038,0.562101674818438,0.0937988535695675,-0.46830282124887,29.0333333333333,1,published_provisional_pending_manual_dictionary_validation
hkm,ika_web,IKA,MEDIJI_UMJETNOST_I_KULTURA,"Mediji, umjetnost i kultura",2.30917444790277,1.74570088587806,-0.56347356202471,0.75598484448134,-0.233892594502019,-0.289033339538784,2.29805839632429,1.74570088587806,-0.552357510446231,103.866666666667,1,published_provisional_pending_manual_dictionary_validation
hkm,ika_web,IKA,POVIJEST_I_NACIONALNI_IDENTITET,Povijest i nacionalni identitet,1.94160367570772,1.2636789994789,-0.677924676228827,0.650842916754512,-0.318197709741005,-0.479262724130806,1.86379131465837,1.2636789994789,-0.600112315179471,87.3333333333333,1,published_provisional_pending_manual_dictionary_validation
hkm,ika_web,IKA,KARITAS_I_SOCIJALNA_PRAVDA,Karitas i socijalna pravda,2.81680746998666,1.51120375195414,-1.30560371803252,0.536495223069434,-0.934861551831759,-1.06802860005963,2.87238772787906,1.3470557582074,-1.52533196967166,126.7,1,published_provisional_pending_manual_dictionary_validation
hkm,ika_web,IKA,DUHOVNOST_I_LITURGIJA,Duhovnost i liturgija,43.1465836668149,41.6927219037693,-1.45386176304556,0.966304127940406,-0.665274034539198,-2.92567470382065,44.7176522899066,45.5367378843148,0.819085594408122,1940.73333333333,1,published_provisional_pending_manual_dictionary_validation
hkm,ika_web,IKA,CRKVENO_UPRAVLJANJE_I_STRUKTURA,Crkveno upravljanje i struktura,37.0505409811768,32.8052805280528,-4.24526045312401,0.885419744470647,-3.08481571145155,0.188398494993558,35.7629316733363,29.4476289734237,-6.31530269991264,1666.53333333333,1,published_provisional_pending_manual_dictionary_validation
laudato,laudato_web,Laudato,DUHOVNOST_I_LITURGIJA,Duhovnost i liturgija,50.1730103806229,66.412489225369,16.2394788447461,1.32366961283666,16.3026971480935,15.6726219091809,51.2687427912342,68.2732550290266,17.0045122377924,725,1,published_provisional_pending_manual_dictionary_validation
laudato,laudato_web,Laudato,BIOETIKA_I_KULTURNI_RATOVI,Bioetika i kulturni ratovi,8.14302191464821,11.2136648284886,3.07064291384043,1.37708886774783,1.8530221366653,1.37609942501976,8.15455594002307,9.22204567405054,1.06748973402747,117.666666666667,1,published_provisional_pending_manual_dictionary_validation
laudato,laudato_web,Laudato,TEOLOGIJA_I_DOKTRINA,Teologija i doktrina,2.38177623990773,5.40315294264262,3.02137670273489,2.26853927422332,3.59021868775999,3.88391734897895,2.35870818915802,5.31747515344113,2.95876696428312,34.4166666666667,1,published_provisional_pending_manual_dictionary_validation
laudato,laudato_web,Laudato,DIGITALNA_EVANGELIZACIJA_I_MLADI,Digitalna evangelizacija i mladi,1.45328719723183,1.61853132691529,0.165244129683454,1.11370369875838,0.343927794135826,0.423620872208345,1.41868512110727,1.61853132691529,0.199846205808022,21,1,published_provisional_pending_manual_dictionary_validation
laudato,laudato_web,Laudato,KARITAS_I_SOCIJALNA_PRAVDA,Karitas i socijalna pravda,2.67012687427912,2.316415864411,-0.353711009868119,0.867530261099067,-0.355213639632902,0.0160736062382458,2.53171856978085,2.28681808268686,-0.244900487093998,38.5833333333333,1,published_provisional_pending_manual_dictionary_validation
laudato,laudato_web,Laudato,OSTALE_RIJETKE_TEME,Ostale rijetke teme,1.53402537485582,1.08213644058116,-0.45188893427467,0.705422777431475,-0.609039122080217,-0.934281891646836,1.45328719723183,1.06655866072634,-0.386728536505494,22.1666666666667,6,published_provisional_pending_manual_dictionary_validation
laudato,laudato_web,Laudato,PAPE_I_VATIKAN,Pape i Vatikan,4.4636678200692,3.84096125286891,-0.622706567200296,0.860494420216368,-0.647829253219292,-0.664690274320699,4.23298731257209,3.63845011475631,-0.594537197815776,64.5,1,published_provisional_pending_manual_dictionary_validation
laudato,laudato_web,Laudato,POLITIKA_I_ODNOS_S_DRZAVOM,Politika i odnos s državom,1.6320645905421,0.584945633548307,-1.04711895699379,0.358408384654687,-0.982541751987185,-0.953740259382535,1.62053056516724,0.569367853693492,-1.05116271147375,23.5833333333333,1,published_provisional_pending_manual_dictionary_validation
laudato,laudato_web,Laudato,POVIJEST_I_NACIONALNI_IDENTITET,Povijest i nacionalni identitet,2.09919261822376,0.161230021497336,-1.93796259672642,0.0768057300209838,-1.92016302091235,-1.91222439378963,2.02998846597463,0.241455587749634,-1.78853287822499,30.3333333333333,1,published_provisional_pending_manual_dictionary_validation
laudato,laudato_web,Laudato,MEDIJI_UMJETNOST_I_KULTURA,"Mediji, umjetnost i kultura",2.88350634371396,0.150585205263213,-2.73292113845074,0.0522229491852821,-2.71629673591908,-2.70888223715712,2.81430219146482,0.150585205263213,-2.66371698620161,41.6666666666667,1,published_provisional_pending_manual_dictionary_validation
laudato,laudato_web,Laudato,CRKVENO_UPRAVLJANJE_I_STRUKTURA,Crkveno upravljanje i struktura,22.5663206459054,7.2158872584146,-15.3504333874908,0.319763570306438,-14.8587822429036,-14.1985141053294,22.116493656286,7.6154573116906,-14.5010363445954,326.083333333333,1,published_provisional_pending_manual_dictionary_validation
